id,Dia,Mes,Ano,Estado,Comunidad,Sitio,Latitud,Longitud,Habitat,Zona,TipoProteccion,ANP,BuzoMonitor,HoraInicial,HoraFinal,ProfundidadInicial,ProfundidadFinal,Temperatura,Visibilidad,Corriente,Transecto,Genero,Especie,GeneroEspecie,Abundancia,RC
30 7 2016 Caracolera 17,30,7,2016,Baja California,El Rosario,Caracolera,29.84588,-115.77557,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,13:00,18:00,14.4,15.4,NA,8,NA,17,Kelletia,kelletii,Kelletia kelletii,4,Caracolera - PiedraVidal / Picacho
30 7 2016 Caracolera 17,30,7,2016,Baja California,El Rosario,Caracolera,29.84588,-115.77557,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,13:00,18:00,14.4,15.4,NA,8,NA,17,Megathura,crenulata,Megathura crenulata,6,Caracolera - PiedraVidal / Picacho
30 7 2016 Caracolera 17,30,7,2016,Baja California,El Rosario,Caracolera,29.84588,-115.77557,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,13:00,18:00,14.4,15.4,NA,8,NA,17,Crassedoma,giganteum,Crassedoma giganteum,4,Caracolera - PiedraVidal / Picacho
30 7 2016 Caracolera 17,30,7,2016,Baja California,El Rosario,Caracolera,29.84588,-115.77557,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,13:00,18:00,14.4,15.4,NA,8,NA,17,Mesocentrotus,franciscanus,Mesocentrotus franciscanus,38,Caracolera - PiedraVidal / Picacho
30 7 2016 Caracolera 17,30,7,2016,Baja California,El Rosario,Caracolera,29.84588,-115.77557,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,13:00,18:00,14.4,15.4,NA,8,NA,17,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,23,Caracolera - PiedraVidal / Picacho
30 7 2016 Caracolera 17,30,7,2016,Baja California,El Rosario,Caracolera,29.84588,-115.77557,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,13:00,18:00,14.4,15.4,NA,8,NA,17,Neobernaya,spadicea,Neobernaya spadicea,4,Caracolera - PiedraVidal / Picacho
30 7 2016 Caracolera 18,30,7,2016,Baja California,El Rosario,Caracolera,29.84379,-115.77549,Bosque de kelp,Reserva,Reserva comunitaria,NA,Jhonatan Espinoza,05:00,10:00,9.4,11.2,NA,7,NA,18,Megastraea,turbanica,Megastraea turbanica,32,Caracolera - PiedraVidal / Picacho
30 7 2016 Caracolera 18,30,7,2016,Baja California,El Rosario,Caracolera,29.84379,-115.77549,Bosque de kelp,Reserva,Reserva comunitaria,NA,Jhonatan Espinoza,05:00,10:00,9.4,11.2,NA,7,NA,18,Kelletia,kelletii,Kelletia kelletii,1,Caracolera - PiedraVidal / Picacho
30 7 2016 Caracolera 18,30,7,2016,Baja California,El Rosario,Caracolera,29.84379,-115.77549,Bosque de kelp,Reserva,Reserva comunitaria,NA,Jhonatan Espinoza,05:00,10:00,9.4,11.2,NA,7,NA,18,Mesocentrotus,franciscanus,Mesocentrotus franciscanus,50,Caracolera - PiedraVidal / Picacho
30 7 2016 Caracolera 18,30,7,2016,Baja California,El Rosario,Caracolera,29.84379,-115.77549,Bosque de kelp,Reserva,Reserva comunitaria,NA,Jhonatan Espinoza,05:00,10:00,9.4,11.2,NA,7,NA,18,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,50,Caracolera - PiedraVidal / Picacho
30 7 2016 Caracolera 18,30,7,2016,Baja California,El Rosario,Caracolera,29.84379,-115.77549,Bosque de kelp,Reserva,Reserva comunitaria,NA,Jhonatan Espinoza,05:00,10:00,9.4,11.2,NA,7,NA,18,Neobernaya,spadicea,Neobernaya spadicea,3,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 1,30,7,2016,Baja California,El Rosario,Picacho,29.88717,-115.77659,Bosque de kelp,Control,Ninguna,NA,Prudencio Quinones,08:00,13:00,9.7,10,NA,5,NA,1,Megastraea,undosa,Megastraea undosa,6,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 1,30,7,2016,Baja California,El Rosario,Picacho,29.88717,-115.77659,Bosque de kelp,Control,Ninguna,NA,Prudencio Quinones,08:00,13:00,9.7,10,NA,5,NA,1,Megathura,crenulata,Megathura crenulata,7,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 1,30,7,2016,Baja California,El Rosario,Picacho,29.88717,-115.77659,Bosque de kelp,Control,Ninguna,NA,Prudencio Quinones,08:00,13:00,9.7,10,NA,5,NA,1,Mesocentrotus,franciscanus,Mesocentrotus franciscanus,37,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 1,30,7,2016,Baja California,El Rosario,Picacho,29.88717,-115.77659,Bosque de kelp,Control,Ninguna,NA,Prudencio Quinones,08:00,13:00,9.7,10,NA,5,NA,1,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,50,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 8,30,7,2016,Baja California,El Rosario,Picacho,29.88691,-115.77773,Bosque de kelp,Control,Ninguna,NA,Rodrigo Acevedo,08:00,15:00,10,7.5,NA,9,NA,8,Panulirus,interruptus,Panulirus interruptus,23,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 8,30,7,2016,Baja California,El Rosario,Picacho,29.88691,-115.77773,Bosque de kelp,Control,Ninguna,NA,Rodrigo Acevedo,08:00,15:00,10,7.5,NA,9,NA,8,Megathura,crenulata,Megathura crenulata,6,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 8,30,7,2016,Baja California,El Rosario,Picacho,29.88691,-115.77773,Bosque de kelp,Control,Ninguna,NA,Rodrigo Acevedo,08:00,15:00,10,7.5,NA,9,NA,8,Crassedoma,giganteum,Crassedoma giganteum,1,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 8,30,7,2016,Baja California,El Rosario,Picacho,29.88691,-115.77773,Bosque de kelp,Control,Ninguna,NA,Rodrigo Acevedo,08:00,15:00,10,7.5,NA,9,NA,8,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,12,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 7,30,7,2016,Baja California,El Rosario,Picacho,29.88691,-115.77773,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,06:00,16:00,10,9,NA,7,NA,7,Panulirus,interruptus,Panulirus interruptus,18,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 7,30,7,2016,Baja California,El Rosario,Picacho,29.88691,-115.77773,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,06:00,16:00,10,9,NA,7,NA,7,Parastichopus,parvimensis,Parastichopus parvimensis,1,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 7,30,7,2016,Baja California,El Rosario,Picacho,29.88691,-115.77773,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,06:00,16:00,10,9,NA,7,NA,7,Megathura,crenulata,Megathura crenulata,1,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 7,30,7,2016,Baja California,El Rosario,Picacho,29.88691,-115.77773,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,06:00,16:00,10,9,NA,7,NA,7,Crassedoma,giganteum,Crassedoma giganteum,7,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 7,30,7,2016,Baja California,El Rosario,Picacho,29.88691,-115.77773,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,06:00,16:00,10,9,NA,7,NA,7,Mesocentrotus,franciscanus,Mesocentrotus franciscanus,3,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 7,30,7,2016,Baja California,El Rosario,Picacho,29.88691,-115.77773,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,06:00,16:00,10,9,NA,7,NA,7,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,49,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 6,30,7,2016,Baja California,El Rosario,Picacho,29.88691,-115.77773,Bosque de kelp,Control,Ninguna,NA,Nieves Quinones,07:00,13:00,9.1,9.7,NA,8,NA,6,Panulirus,interruptus,Panulirus interruptus,9,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 6,30,7,2016,Baja California,El Rosario,Picacho,29.88691,-115.77773,Bosque de kelp,Control,Ninguna,NA,Nieves Quinones,07:00,13:00,9.1,9.7,NA,8,NA,6,Megastraea,undosa,Megastraea undosa,2,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 6,30,7,2016,Baja California,El Rosario,Picacho,29.88691,-115.77773,Bosque de kelp,Control,Ninguna,NA,Nieves Quinones,07:00,13:00,9.1,9.7,NA,8,NA,6,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,3,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 4,30,7,2016,Baja California,El Rosario,Picacho,29.88717,-115.77659,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,07:00,12:00,12,10,NA,7,NA,4,Panulirus,interruptus,Panulirus interruptus,9,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 4,30,7,2016,Baja California,El Rosario,Picacho,29.88717,-115.77659,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,07:00,12:00,12,10,NA,7,NA,4,Megastraea,turbanica,Megastraea turbanica,5,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 4,30,7,2016,Baja California,El Rosario,Picacho,29.88717,-115.77659,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,07:00,12:00,12,10,NA,7,NA,4,Kelletia,kelletii,Kelletia kelletii,3,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 4,30,7,2016,Baja California,El Rosario,Picacho,29.88717,-115.77659,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,07:00,12:00,12,10,NA,7,NA,4,Megathura,crenulata,Megathura crenulata,5,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 4,30,7,2016,Baja California,El Rosario,Picacho,29.88717,-115.77659,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,07:00,12:00,12,10,NA,7,NA,4,Mesocentrotus,franciscanus,Mesocentrotus franciscanus,20,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 4,30,7,2016,Baja California,El Rosario,Picacho,29.88717,-115.77659,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,07:00,12:00,12,10,NA,7,NA,4,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,30,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 4,30,7,2016,Baja California,El Rosario,Picacho,29.88717,-115.77659,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,07:00,12:00,12,10,NA,7,NA,4,Patiria,miniata,Patiria miniata,2,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 5,30,7,2016,Baja California,El Rosario,Picacho,29.88717,-115.77659,Bosque de kelp,Control,Ninguna,NA,Sergio Marcos,06:00,12:00,12.1,11.5,NA,10,NA,5,Megastraea,undosa,Megastraea undosa,2,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 5,30,7,2016,Baja California,El Rosario,Picacho,29.88717,-115.77659,Bosque de kelp,Control,Ninguna,NA,Sergio Marcos,06:00,12:00,12.1,11.5,NA,10,NA,5,Centrostephanus,coronatus,Centrostephanus coronatus,3,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 2,30,7,2016,Baja California,El Rosario,Picacho,29.88717,-115.77659,Bosque de kelp,Control,Ninguna,NA,Juan Martinez,07:00,17:00,12.1,11.3,NA,5,NA,2,Megastraea,undosa,Megastraea undosa,7,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 2,30,7,2016,Baja California,El Rosario,Picacho,29.88717,-115.77659,Bosque de kelp,Control,Ninguna,NA,Juan Martinez,07:00,17:00,12.1,11.3,NA,5,NA,2,Megathura,crenulata,Megathura crenulata,1,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 2,30,7,2016,Baja California,El Rosario,Picacho,29.88717,-115.77659,Bosque de kelp,Control,Ninguna,NA,Juan Martinez,07:00,17:00,12.1,11.3,NA,5,NA,2,Crassedoma,giganteum,Crassedoma giganteum,1,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 2,30,7,2016,Baja California,El Rosario,Picacho,29.88717,-115.77659,Bosque de kelp,Control,Ninguna,NA,Juan Martinez,07:00,17:00,12.1,11.3,NA,5,NA,2,Mesocentrotus,franciscanus,Mesocentrotus franciscanus,8,Caracolera - PiedraVidal / Picacho
30 7 2016 Picacho 2,30,7,2016,Baja California,El Rosario,Picacho,29.88717,-115.77659,Bosque de kelp,Control,Ninguna,NA,Juan Martinez,07:00,17:00,12.1,11.3,NA,5,NA,2,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,50,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 9,1,8,2016,Baja California,El Rosario,Picacho,29.88862,-115.77979,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,07:00,13:00,12,13,NA,10,NA,9,Panulirus,interruptus,Panulirus interruptus,10,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 9,1,8,2016,Baja California,El Rosario,Picacho,29.88862,-115.77979,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,07:00,13:00,12,13,NA,10,NA,9,Parastichopus,parvimensis,Parastichopus parvimensis,1,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 9,1,8,2016,Baja California,El Rosario,Picacho,29.88862,-115.77979,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,07:00,13:00,12,13,NA,10,NA,9,Kelletia,kelletii,Kelletia kelletii,7,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 9,1,8,2016,Baja California,El Rosario,Picacho,29.88862,-115.77979,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,07:00,13:00,12,13,NA,10,NA,9,Megathura,crenulata,Megathura crenulata,7,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 9,1,8,2016,Baja California,El Rosario,Picacho,29.88862,-115.77979,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,07:00,13:00,12,13,NA,10,NA,9,Crassedoma,giganteum,Crassedoma giganteum,15,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 9,1,8,2016,Baja California,El Rosario,Picacho,29.88862,-115.77979,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,07:00,13:00,12,13,NA,10,NA,9,Mesocentrotus,franciscanus,Mesocentrotus franciscanus,50,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 9,1,8,2016,Baja California,El Rosario,Picacho,29.88862,-115.77979,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,07:00,13:00,12,13,NA,10,NA,9,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,50,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 19,1,8,2016,Baja California,El Rosario,Picacho,29.88124,-115.77918,Bosque de kelp,Control,Ninguna,NA,Rodrigo Acevedo,08:00,14:00,16.5,16.5,NA,7,NA,19,Megastraea,undosa,Megastraea undosa,1,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 19,1,8,2016,Baja California,El Rosario,Picacho,29.88124,-115.77918,Bosque de kelp,Control,Ninguna,NA,Rodrigo Acevedo,08:00,14:00,16.5,16.5,NA,7,NA,19,Mesocentrotus,franciscanus,Mesocentrotus franciscanus,11,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 19,1,8,2016,Baja California,El Rosario,Picacho,29.88124,-115.77918,Bosque de kelp,Control,Ninguna,NA,Rodrigo Acevedo,08:00,14:00,16.5,16.5,NA,7,NA,19,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,13,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 3,1,8,2016,Baja California,El Rosario,Picacho,29.88705,-115.7776,Bosque de kelp,Control,Ninguna,NA,Juan Carlos Villasenor,06:00,11:00,12.1,NA,NA,NA,NA,3,Mesocentrotus,franciscanus,Mesocentrotus franciscanus,2,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 3,1,8,2016,Baja California,El Rosario,Picacho,29.88705,-115.7776,Bosque de kelp,Control,Ninguna,NA,Juan Carlos Villasenor,06:00,11:00,12.1,NA,NA,NA,NA,3,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,2,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 11,1,8,2016,Baja California,El Rosario,Picacho,29.88862,-115.77979,Bosque de kelp,Control,Ninguna,NA,Juan Martinez,08:00,15:00,10,10.5,NA,10,NA,11,Megastraea,undosa,Megastraea undosa,3,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 11,1,8,2016,Baja California,El Rosario,Picacho,29.88862,-115.77979,Bosque de kelp,Control,Ninguna,NA,Juan Martinez,08:00,15:00,10,10.5,NA,10,NA,11,Megastraea,turbanica,Megastraea turbanica,1,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 11,1,8,2016,Baja California,El Rosario,Picacho,29.88862,-115.77979,Bosque de kelp,Control,Ninguna,NA,Juan Martinez,08:00,15:00,10,10.5,NA,10,NA,11,Kelletia,kelletii,Kelletia kelletii,8,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 11,1,8,2016,Baja California,El Rosario,Picacho,29.88862,-115.77979,Bosque de kelp,Control,Ninguna,NA,Juan Martinez,08:00,15:00,10,10.5,NA,10,NA,11,Megathura,crenulata,Megathura crenulata,1,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 11,1,8,2016,Baja California,El Rosario,Picacho,29.88862,-115.77979,Bosque de kelp,Control,Ninguna,NA,Juan Martinez,08:00,15:00,10,10.5,NA,10,NA,11,Crassedoma,giganteum,Crassedoma giganteum,9,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 11,1,8,2016,Baja California,El Rosario,Picacho,29.88862,-115.77979,Bosque de kelp,Control,Ninguna,NA,Juan Martinez,08:00,15:00,10,10.5,NA,10,NA,11,Mesocentrotus,franciscanus,Mesocentrotus franciscanus,24,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 11,1,8,2016,Baja California,El Rosario,Picacho,29.88862,-115.77979,Bosque de kelp,Control,Ninguna,NA,Juan Martinez,08:00,15:00,10,10.5,NA,10,NA,11,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,19,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 11,1,8,2016,Baja California,El Rosario,Picacho,29.88862,-115.77979,Bosque de kelp,Control,Ninguna,NA,Juan Martinez,08:00,15:00,10,10.5,NA,10,NA,11,Centrostephanus,coronatus,Centrostephanus coronatus,1,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 11,1,8,2016,Baja California,El Rosario,Picacho,29.88862,-115.77979,Bosque de kelp,Control,Ninguna,NA,Juan Martinez,08:00,15:00,10,10.5,NA,10,NA,11,Neobernaya,spadicea,Neobernaya spadicea,3,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 17,1,8,2016,Baja California,El Rosario,Picacho,29.88924,-115.77919,Bosque de kelp,Control,Ninguna,NA,Alfonso Romero,09:15,09:19,17,15,NA,NA,NA,17,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,4,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 17,1,8,2016,Baja California,El Rosario,Picacho,29.88924,-115.77919,Bosque de kelp,Control,Ninguna,NA,Alfonso Romero,09:15,09:19,17,15,NA,NA,NA,17,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,4,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 15,1,8,2016,Baja California,El Rosario,Picacho,29.88924,-115.77919,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,07:00,17:00,15,15,NA,7,NA,15,Panulirus,interruptus,Panulirus interruptus,2,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 15,1,8,2016,Baja California,El Rosario,Picacho,29.88924,-115.77919,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,07:00,17:00,15,15,NA,7,NA,15,Megathura,crenulata,Megathura crenulata,3,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 15,1,8,2016,Baja California,El Rosario,Picacho,29.88924,-115.77919,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,07:00,17:00,15,15,NA,7,NA,15,Crassedoma,giganteum,Crassedoma giganteum,2,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 15,1,8,2016,Baja California,El Rosario,Picacho,29.88924,-115.77919,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,07:00,17:00,15,15,NA,7,NA,15,Mesocentrotus,franciscanus,Mesocentrotus franciscanus,15,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 15,1,8,2016,Baja California,El Rosario,Picacho,29.88924,-115.77919,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,07:00,17:00,15,15,NA,7,NA,15,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,14,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 13,1,8,2016,Baja California,El Rosario,Picacho,29.88862,-115.77979,Bosque de kelp,Control,Ninguna,NA,Sergio Marcos,07:00,13:00,10.4,12.4,NA,10,NA,13,Kelletia,kelletii,Kelletia kelletii,1,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 13,1,8,2016,Baja California,El Rosario,Picacho,29.88862,-115.77979,Bosque de kelp,Control,Ninguna,NA,Sergio Marcos,07:00,13:00,10.4,12.4,NA,10,NA,13,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,3,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 13,1,8,2016,Baja California,El Rosario,Picacho,29.88862,-115.77979,Bosque de kelp,Control,Ninguna,NA,Sergio Marcos,07:00,13:00,10.4,12.4,NA,10,NA,13,Centrostephanus,coronatus,Centrostephanus coronatus,8,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 10,1,8,2016,Baja California,El Rosario,Picacho,29.88705,-115.7776,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,06:00,12:00,11,10,NA,5,NA,10,Panulirus,interruptus,Panulirus interruptus,5,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 10,1,8,2016,Baja California,El Rosario,Picacho,29.88705,-115.7776,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,06:00,12:00,11,10,NA,5,NA,10,Parastichopus,parvimensis,Parastichopus parvimensis,1,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 10,1,8,2016,Baja California,El Rosario,Picacho,29.88705,-115.7776,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,06:00,12:00,11,10,NA,5,NA,10,Kelletia,kelletii,Kelletia kelletii,3,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 10,1,8,2016,Baja California,El Rosario,Picacho,29.88705,-115.7776,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,06:00,12:00,11,10,NA,5,NA,10,Crassedoma,giganteum,Crassedoma giganteum,8,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 10,1,8,2016,Baja California,El Rosario,Picacho,29.88705,-115.7776,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,06:00,12:00,11,10,NA,5,NA,10,Mesocentrotus,franciscanus,Mesocentrotus franciscanus,22,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 10,1,8,2016,Baja California,El Rosario,Picacho,29.88705,-115.7776,Bosque de kelp,Control,Ninguna,NA,Gregorio Tambo,06:00,12:00,11,10,NA,5,NA,10,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,15,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 2,1,8,2016,Baja California,El Rosario,Picacho,29.88705,-115.7776,Bosque de kelp,Control,Ninguna,NA,Juan Martinez,07:00,13:00,13,12.4,NA,5,NA,2,Megastraea,undosa,Megastraea undosa,8,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 2,1,8,2016,Baja California,El Rosario,Picacho,29.88705,-115.7776,Bosque de kelp,Control,Ninguna,NA,Juan Martinez,07:00,13:00,13,12.4,NA,5,NA,2,Megathura,crenulata,Megathura crenulata,2,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 2,1,8,2016,Baja California,El Rosario,Picacho,29.88705,-115.7776,Bosque de kelp,Control,Ninguna,NA,Juan Martinez,07:00,13:00,13,12.4,NA,5,NA,2,Crassedoma,giganteum,Crassedoma giganteum,4,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 2,1,8,2016,Baja California,El Rosario,Picacho,29.88705,-115.7776,Bosque de kelp,Control,Ninguna,NA,Juan Martinez,07:00,13:00,13,12.4,NA,5,NA,2,Mesocentrotus,franciscanus,Mesocentrotus franciscanus,9,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 2,1,8,2016,Baja California,El Rosario,Picacho,29.88705,-115.7776,Bosque de kelp,Control,Ninguna,NA,Juan Martinez,07:00,13:00,13,12.4,NA,5,NA,2,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,12,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 18,1,8,2016,Baja California,El Rosario,Picacho,29.88629,-115.7794,Bosque de kelp,Control,Ninguna,NA,Alfonso Romero,10:41,10:45,12,10,NA,NA,NA,18,Megastraea,turbanica,Megastraea turbanica,1,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 18,1,8,2016,Baja California,El Rosario,Picacho,29.88629,-115.7794,Bosque de kelp,Control,Ninguna,NA,Alfonso Romero,10:41,10:45,12,10,NA,NA,NA,18,Kelletia,kelletii,Kelletia kelletii,2,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 18,1,8,2016,Baja California,El Rosario,Picacho,29.88629,-115.7794,Bosque de kelp,Control,Ninguna,NA,Alfonso Romero,10:41,10:45,12,10,NA,NA,NA,18,Mesocentrotus,franciscanus,Mesocentrotus franciscanus,13,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 18,1,8,2016,Baja California,El Rosario,Picacho,29.88629,-115.7794,Bosque de kelp,Control,Ninguna,NA,Alfonso Romero,10:41,10:45,12,10,NA,NA,NA,18,Strongylocentrotus,purpuratus,Strongylocentrotus purpuratus,10,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 18,1,8,2016,Baja California,El Rosario,Picacho,29.88629,-115.7794,Bosque de kelp,Control,Ninguna,NA,Alfonso Romero,10:41,10:45,12,10,NA,NA,NA,18,Neobernaya,spadicea,Neobernaya spadicea,1,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 16,1,8,2016,Baja California,El Rosario,Picacho,29.88629,-115.7794,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,08:00,16:00,8,10,NA,7,NA,16,Megastraea,turbanica,Megastraea turbanica,2,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 16,1,8,2016,Baja California,El Rosario,Picacho,29.88629,-115.7794,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,08:00,16:00,8,10,NA,7,NA,16,Kelletia,kelletii,Kelletia kelletii,1,Caracolera - PiedraVidal / Picacho
1 8 2016 Picacho 16,1,8,2016,Baja California,El Rosario,Picacho,29.88629,-115.7794,Bosque de kelp,Control,Ninguna,NA,Jhonatan Espinoza,08:00,16:00,8,10,NA,7,NA,16,Crassedoma,giganteum,Crassedoma giganteum,1,Caracolera - PiedraVidal / Picacho
