id,Dia,Mes,Ano,Estado,Comunidad,Sitio,Latitud,Longitud,Habitat,Zona,TipoProteccion,ANP,BuzoMonitor,HoraInicial,HoraFinal,ProfundidadInicial,ProfundidadFinal,Temperatura,Visibilidad,Corriente,Transecto,Genero,Especie,GeneroEspecie,Sexo,Talla,ClaseTalla,Abundancia,RC
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,0.148656113,6,NA,16,Girella,nigricans,Girella nigricans,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,-0.487525253,6,NA,16,Halichoeres,semicinctus,Halichoeres semicinctus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,1.112809815,6,NA,16,Heterodontus,francisci,Heterodontus francisci,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,0.752583017,6,NA,16,Hypsypops,rubicundus,Hypsypops rubicundus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,-1.003156577,6,NA,16,Medialuna,californiensis,Medialuna californiensis,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,0.161261569,6,NA,16,Mycteroperca,spp,Mycteroperca spp,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,-1.541857463,6,NA,16,Ophiodon,elongatus,Ophiodon elongatus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,0.274304518,6,NA,16,Oxyjulis,californica,Oxyjulis californica,NA,6,6a10,10,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,1.186860944,6,NA,16,Oxyjulis,californica,Oxyjulis californica,NA,8,6a10,15,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,0.748918052,6,NA,16,Oxyjulis,californica,Oxyjulis californica,NA,15,11a20,3,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,0.296350773,6,NA,16,Paralabrax,clathratus,Paralabrax clathratus,NA,8,6a10,1,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,0.552934451,6,NA,16,Paralabrax,clathratus,Paralabrax clathratus,NA,13,11a20,1,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,0.152487823,6,NA,16,Paralabrax,nebulifer,Paralabrax nebulifer,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,0.094476616,6,NA,16,Rhacochilus,vacca,Rhacochilus vacca,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,-0.683628206,6,NA,16,Scorpaenichthys,marmoratus,Scorpaenichthys marmoratus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,0.436185293,6,NA,16,Sebastes,atrovirens,Sebastes atrovirens,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,2.113107253,6,NA,16,Sebastes,auriculatus,Sebastes auriculatus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,1.671279329,6,NA,16,Sebastes,carnatus,Sebastes carnatus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,-0.156271384,6,NA,16,Sebastes,caurinus,Sebastes caurinus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,0.319598469,6,NA,16,Sebastes,chrysomelas,Sebastes chrysomelas,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,-0.583919518,6,NA,16,Sebastes,flavidus,Sebastes flavidus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,0.502630158,6,NA,16,Sebastes,rastrelliger,Sebastes rastrelliger,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,-0.55764666,6,NA,16,Sebastes,rufus,Sebastes rufus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,0.159652976,6,NA,16,Sebastes,serranoides,Sebastes serranoides,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,-0.787831253,6,NA,16,Semicossyphus,pulcher,Semicossyphus pulcher,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,-1.728062264,6,NA,16,Squatina,californica,Squatina californica,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 16,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.78807,-115.7975,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,6.4,6.8,0.10858663,6,NA,16,Stereolepis,gigas,Stereolepis gigas,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Anisotremus,davidsonii,Anisotremus davidsonii,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Caulolatilus,princeps,Caulolatilus princeps,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Chromis,punctipinnis,Chromis punctipinnis,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Embiotoca,jacksoni,Embiotoca jacksoni,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Girella,nigricans,Girella nigricans,NA,15,11a20,5,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Halichoeres,semicinctus,Halichoeres semicinctus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Heterodontus,francisci,Heterodontus francisci,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Hypsypops,rubicundus,Hypsypops rubicundus,NA,10,6a10,3,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Hypsypops,rubicundus,Hypsypops rubicundus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Medialuna,californiensis,Medialuna californiensis,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Mycteroperca,spp,Mycteroperca spp,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Ophiodon,elongatus,Ophiodon elongatus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Oxyjulis,californica,Oxyjulis californica,NA,10,6a10,3,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Paralabrax,clathratus,Paralabrax clathratus,NA,10,6a10,8,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Paralabrax,nebulifer,Paralabrax nebulifer,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Rhacochilus,vacca,Rhacochilus vacca,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Scorpaenichthys,marmoratus,Scorpaenichthys marmoratus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Sebastes,atrovirens,Sebastes atrovirens,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Sebastes,auriculatus,Sebastes auriculatus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Sebastes,carnatus,Sebastes carnatus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Sebastes,caurinus,Sebastes caurinus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Sebastes,chrysomelas,Sebastes chrysomelas,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Sebastes,flavidus,Sebastes flavidus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Sebastes,rastrelliger,Sebastes rastrelliger,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Sebastes,rufus,Sebastes rufus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Sebastes,serranoides,Sebastes serranoides,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Semicossyphus,pulcher,Semicossyphus pulcher,NA,NA,NA,15,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Squatina,californica,Squatina californica,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 2,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79951,-115.7962,Bosque de kelp,Reserva,Reserva comunitaria,NA,Alfonso Romero,50,55,8,5.5,14,7,NA,2,Stereolepis,gigas,Stereolepis gigas,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Anisotremus,davidsonii,Anisotremus davidsonii,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Caulolatilus,princeps,Caulolatilus princeps,NA,30,20a30,1,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Caulolatilus,princeps,Caulolatilus princeps,NA,35,30a40,3,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Caulolatilus,princeps,Caulolatilus princeps,NA,45,>40,2,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Caulolatilus,princeps,Caulolatilus princeps,NA,50,>40,1,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Chromis,punctipinnis,Chromis punctipinnis,NA,8,6a10,8,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Chromis,punctipinnis,Chromis punctipinnis,NA,12,11a20,6,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Chromis,punctipinnis,Chromis punctipinnis,NA,15,11a20,3,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Embiotoca,jacksoni,Embiotoca jacksoni,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Girella,nigricans,Girella nigricans,NA,12,11a20,1,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Girella,nigricans,Girella nigricans,NA,15,11a20,1,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Halichoeres,semicinctus,Halichoeres semicinctus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Heterodontus,francisci,Heterodontus francisci,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Hypsypops,rubicundus,Hypsypops rubicundus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Medialuna,californiensis,Medialuna californiensis,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Mycteroperca,spp,Mycteroperca spp,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Ophiodon,elongatus,Ophiodon elongatus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Oxyjulis,californica,Oxyjulis californica,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Paralabrax,clathratus,Paralabrax clathratus,NA,15,11a20,2,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Paralabrax,clathratus,Paralabrax clathratus,NA,25,20a30,3,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Paralabrax,clathratus,Paralabrax clathratus,NA,35,30a40,1,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Paralabrax,nebulifer,Paralabrax nebulifer,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Rhacochilus,vacca,Rhacochilus vacca,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Scorpaenichthys,marmoratus,Scorpaenichthys marmoratus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Sebastes,atrovirens,Sebastes atrovirens,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Sebastes,auriculatus,Sebastes auriculatus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Sebastes,carnatus,Sebastes carnatus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Sebastes,caurinus,Sebastes caurinus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Sebastes,chrysomelas,Sebastes chrysomelas,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Sebastes,flavidus,Sebastes flavidus,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Sebastes,rastrelliger,Sebastes rastrelliger,NA,NA,NA,0,Sportfish - PuntaPatos
3 8 2015 Sportfish 3,3,8,2015,Baja California Sur,El Rosario,Sportfish,29.79273,-115.8049,Bosque de kelp,Reserva,Reserva comunitaria,NA,Juan Martinez,1,8,17,17,12.7,6,NA,3,Sebastes,rufus,Sebastes rufus,NA,NA,NA,0,Sportfish - PuntaPatos
